time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_name,mode,type,track_album_release_date,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,43,0.0729,0.83,Arab X,"Rexxie, Zinoleesky",174014,0.738,arabic,modern,NO MORE CONDITION,1,audio_features,2023-03-09,3IuQSKeEESohwnwwgPeDCF,0.000112,1Xx9FuRYRHnop8tqo9Xm7b,3gZgGRvDn9tTUy8n7699pD,3IuQSKeEESohwnwwgPeDCF,0.366,9,113.024,-7.491,0.126,0.151,Big Time
4,41,0.184,0.808,Arab X,Bella Shmurda,146000,0.683,arabic,modern,Ara (Gen Gen Tin),0,audio_features,2023-03-10,1j9I9JrUTXNblSWazCq9CU,0.0111,4ysDR8PYoFO4R6rNMOYSSO,3gZgGRvDn9tTUy8n7699pD,1j9I9JrUTXNblSWazCq9CU,0.768,6,120.023,-7.963,0.295,0.187,Ara (Gen Gen Tin)
4,52,0.0713,0.738,Arab X,Mohbad,175820,0.692,arabic,modern,Ask About Me,0,audio_features,2023-06-30,4bE2eWDiGBzRgfTl5IPBW4,0.00936,0X0hFVPZ4GfWlY9Gr6tSst,3gZgGRvDn9tTUy8n7699pD,4bE2eWDiGBzRgfTl5IPBW4,0.834,5,111.972,-8.753,0.119,0.0453,Blessed
4,54,0.176,0.762,Arab X,"Wande Coal, Wizkid",209970,0.873,arabic,modern,Ebelebe (feat. Wizkid),0,audio_features,2023-05-17,2mwNqgMNrguu5Xlns3kqeg,0,1pSC9nqMSfJgh6WVZYkTqJ,3gZgGRvDn9tTUy8n7699pD,2mwNqgMNrguu5Xlns3kqeg,0.453,11,92.001,-4.532,0.0245,0.122,Legend Or No Legend
4,40,0.209,0.801,Arab X,Bella Shmurda,129864,0.56,arabic,modern,New Born Fela,0,audio_features,2022-10-26,3Zlc8GxhUIJdARBKUHoubG,0,3opLRe2XgBsWPtccbGUGL8,3gZgGRvDn9tTUy8n7699pD,3Zlc8GxhUIJdARBKUHoubG,0.464,6,104.033,-6.292,0.318,0.186,Hypertension
4,42,0.0409,0.738,Arab X,Mayorkun,153233,0.813,arabic,modern,For Daddy,0,audio_features,2023-04-27,3AqnDZV9TZJU6SfuXK90iT,0.00305,3i534DhtsQpI3SVgoBH6mf,3gZgGRvDn9tTUy8n7699pD,3AqnDZV9TZJU6SfuXK90iT,0.744,7,116.015,-5.876,0.423,0.104,For Daddy
4,60,0.0414,0.782,Arab X,Bnxn,177931,0.594,arabic,modern,PRAY,1,audio_features,2023-10-04,731NDNG7VQOA2KBnS43jqr,0.48,3dctFKCiGPizmylLp0SN0a,3gZgGRvDn9tTUy8n7699pD,731NDNG7VQOA2KBnS43jqr,0.681,1,116.027,-6.337,0.157,0.137,"Sincerely, Benson"
5,27,0.204,0.583,Arab X,"Reminisce, Mohbad",166000,0.622,arabic,modern,Shina Peters,1,audio_features,2023-10-27,5J15zGhzVH8axqej2mLn5t,3.98E-05,0eVa4HR3x7BlftG6OsvTAn,3gZgGRvDn9tTUy8n7699pD,5J15zGhzVH8axqej2mLn5t,0.646,0,159.863,-7.911,0.416,0.0822,"ATSG, Vol. 1"
5,54,0.323,0.778,Arab X,"Zinoleesky, Omah Lay",153523,0.644,arabic,modern,Last Time,1,audio_features,2022-12-23,14nSbMQqRo1BxshIjprVDO,0.000115,4se56vUQlf2nGZHynfAkTZ,3gZgGRvDn9tTUy8n7699pD,14nSbMQqRo1BxshIjprVDO,0.47,0,142.724,-5.542,0.0625,0.117,Grit & Lust
4,50,0.12,0.772,Arab X,"Young Jonn, Olamide",178144,0.694,arabic,modern,Currency,1,audio_features,2023-02-08,59VpttBOjuFDpOOdqeTDiI,0.0147,1yqoT8UTNOYyLHc8mIVjIT,3gZgGRvDn9tTUy8n7699pD,59VpttBOjuFDpOOdqeTDiI,0.529,0,97.117,-9.426,0.562,0.143,Currency
4,41,0.126,0.84,Arab X,"Lil Kesh, Young Jonn",198347,0.815,arabic,modern,Feeling Funny,1,audio_features,2023-07-06,73MwJHhrrDbOlzWTCziVJr,0.0033,21kuDsl3msFKcs3I2q3D1j,3gZgGRvDn9tTUy8n7699pD,73MwJHhrrDbOlzWTCziVJr,0.652,11,121.01,-7.429,0.285,0.15,Feeling Funny
4,52,0.0471,0.798,Arab X,Bnxn,155861,0.556,arabic,modern,Traboski,0,audio_features,2022-11-24,2woGTVY8Vx46aYuXfMmwwE,8.31E-06,7A0qUYFzVQZGI6IcFebIiN,3gZgGRvDn9tTUy8n7699pD,2woGTVY8Vx46aYuXfMmwwE,0.901,2,113.994,-8.985,0.364,0.163,Traboski
4,38,0.316,0.843,Arab X,"T.I BLAZE, Balloranking",135070,0.613,arabic,modern,Popori,1,audio_features,2023-08-04,4LN4wqCdEA9eiwMcsTTObG,1.06E-05,4FJBxFUnQAO5w1s3oCbgyW,3gZgGRvDn9tTUy8n7699pD,4LN4wqCdEA9eiwMcsTTObG,0.405,1,116.029,-6.01,0.527,0.128,Dangerous Wavy Baby
4,67,0.0918,0.755,Arab X,Asake,182143,0.675,arabic,modern,Remember,1,audio_features,2023-06-15,0Q1bMs3xLQiDEeaneehdxv,1.41E-06,2O9VJaLSnwjZ2HPpMaVoPU,3gZgGRvDn9tTUy8n7699pD,0Q1bMs3xLQiDEeaneehdxv,0.783,10,112.049,-6.973,0.512,0.117,Work Of Art
4,42,0.141,0.884,Arab X,Bnxn,154799,0.719,arabic,modern,Right Energy,0,audio_features,2023-10-04,5wpcDwftRL2zbwPvA2Tp6F,0.000573,3dctFKCiGPizmylLp0SN0a,3gZgGRvDn9tTUy8n7699pD,5wpcDwftRL2zbwPvA2Tp6F,0.379,5,101.053,-3.811,0.188,0.23,"Sincerely, Benson"
4,52,0.115,0.78,Arab X,Asake,185263,0.654,arabic,modern,Great Guy,0,audio_features,2023-06-15,16aRxdbEl0smktrm0hK0eX,2.08E-06,2O9VJaLSnwjZ2HPpMaVoPU,3gZgGRvDn9tTUy8n7699pD,16aRxdbEl0smktrm0hK0eX,0.281,2,114.02,-9.628,0.269,0.136,Work Of Art
4,42,0.0813,0.858,Arab X,Phyno,155044,0.784,arabic,modern,Do I,1,audio_features,2023-08-31,3sKWRWuDKm0NODw7kB8xUD,0.000141,7GaMQzXKnDyCk5dcXUb7Dk,3gZgGRvDn9tTUy8n7699pD,3sKWRWuDKm0NODw7kB8xUD,0.728,9,112.986,-8.31,0.791,0.0987,Do I
4,45,0.171,0.893,Arab X,Zinoleesky,144759,0.84,arabic,modern,Call of Duty,0,audio_features,2022-12-23,5q56SF85lKZBWF597tOcX2,1.57E-06,4se56vUQlf2nGZHynfAkTZ,3gZgGRvDn9tTUy8n7699pD,5q56SF85lKZBWF597tOcX2,0.812,11,116.05,-4.608,0.161,0.119,Grit & Lust
4,36,0.123,0.869,Arab X,Balloranking,116870,0.57,arabic,modern,Billion Bucks,1,audio_features,2023-09-08,00it9oh1VE9eerx6gkUqFQ,0.00671,5HMBpGcCItvsbmrjyOmePw,3gZgGRvDn9tTUy8n7699pD,00it9oh1VE9eerx6gkUqFQ,0.467,11,115.002,-7.997,0.36,0.083,Ghetto Gospel
4,41,0.0575,0.888,Arab X,Bnxn,198797,0.853,arabic,modern,Kilometer,0,audio_features,2021-10-27,6bZ9RWQGYr7XKQhxs9XT6a,0.0244,4bwyX8dGHZk71KDKDZU04u,3gZgGRvDn9tTUy8n7699pD,6bZ9RWQGYr7XKQhxs9XT6a,0.628,5,118.992,-5.585,0.35,0.0739,Sorry I'm Late
4,35,0.0836,0.916,Arab X,Zinoleesky,166263,0.741,arabic,modern,Rocking,0,audio_features,2022-12-23,1uHBrLxqREA0hbNA8yc58K,3.06E-06,4se56vUQlf2nGZHynfAkTZ,3gZgGRvDn9tTUy8n7699pD,1uHBrLxqREA0hbNA8yc58K,0.892,10,114.018,-6.88,0.00667,0.246,Grit & Lust
4,51,0.214,0.807,Arab X,Bnxn,164558,0.615,arabic,modern,For Days,0,audio_features,2022-03-30,7sSpKoxxtecQry1wxVmpIz,0.00493,0B2ciZrwX6zv2ADSniu4i2,3gZgGRvDn9tTUy8n7699pD,7sSpKoxxtecQry1wxVmpIz,0.736,1,98.052,-4.278,0.245,0.0834,For Days
4,47,0.0723,0.765,Arab X,Bnxn,134728,0.827,arabic,modern,Bad Since '97,0,audio_features,2022-08-24,5t5oLw5209yleTnJSqM097,0,0Uf8CLgcWoLrYwmBcp0pio,3gZgGRvDn9tTUy8n7699pD,5t5oLw5209yleTnJSqM097,0.659,9,98.468,-7.905,0.217,0.0757,Bad Since '97
3,42,0.392,0.529,Arab X,"Olamide, Bnxn",200458,0.57,arabic,modern,Come Alive,0,audio_features,2023-08-08,7j2XUgQz7PLCUPzUStwOJf,7.33E-06,51mowf1u3WaEYvqalsbP7M,3gZgGRvDn9tTUy8n7699pD,7j2XUgQz7PLCUPzUStwOJf,0.734,6,70.069,-7.491,0.347,0.148,Unruly
4,57,0.0397,0.849,Arab X,Asake,178947,0.778,arabic,modern,Mogbe,0,audio_features,2023-06-15,3YPtN5X0HxIzeRCHxfoXTy,0.00016,2O9VJaLSnwjZ2HPpMaVoPU,3gZgGRvDn9tTUy8n7699pD,3YPtN5X0HxIzeRCHxfoXTy,0.71,0,114.021,-7.097,0.401,0.129,Work Of Art
4,44,0.215,0.85,Arab X,"Bella Shmurda, Tiwa Savage",188372,0.631,arabic,modern,NSV,1,audio_features,2023-05-12,7sIUw9iU1eVB0qq3wFrwBb,4.28E-06,1gwsiUC5ZULw2kvzFOGYYB,3gZgGRvDn9tTUy8n7699pD,7sIUw9iU1eVB0qq3wFrwBb,0.843,6,111.997,-7.171,0.492,0.0914,NSV
5,56,0.285,0.581,Arab X,Zinoleesky,167882,0.654,arabic,modern,Many Things,1,audio_features,2023-04-21,7rIHP8C7oHYONnJpLjVnAc,2.00E-05,1yS7tbUsMdT1D1tcwGKNIe,3gZgGRvDn9tTUy8n7699pD,7rIHP8C7oHYONnJpLjVnAc,0.687,11,124.387,-5.87,0.345,0.301,Many Things
4,49,0.215,0.736,Arab X,Zinoleesky,143453,0.542,arabic,modern,Personal,0,audio_features,2022-12-23,4iL7caaYvGopP9d6hdlMAi,0,4se56vUQlf2nGZHynfAkTZ,3gZgGRvDn9tTUy8n7699pD,4iL7caaYvGopP9d6hdlMAi,0.766,2,109.956,-7.362,0.452,0.101,Grit & Lust
4,43,0.0881,0.701,Arab X,"Zinoleesky, Ayra Starr",155506,0.656,arabic,modern,Many Roads,1,audio_features,2022-12-23,4KHSKFMQr0PGkWIzIueg8v,1.57E-06,4se56vUQlf2nGZHynfAkTZ,3gZgGRvDn9tTUy8n7699pD,4KHSKFMQr0PGkWIzIueg8v,0.615,2,114.831,-6.368,0.178,0.248,Grit & Lust
4,40,0.0622,0.909,Arab X,Naira Marley,126671,0.733,arabic,modern,Body,1,audio_features,2023-05-10,1Ut1vSnb0hM58jFbPVhZaC,0.108,17voJtUJhl79b5WgXT0ttE,3gZgGRvDn9tTUy8n7699pD,1Ut1vSnb0hM58jFbPVhZaC,0.653,7,116.073,-4.351,0.159,0.0811,Body
4,44,0.0474,0.766,Arab X,"Majeeed, Tiwa Savage",162991,0.656,arabic,modern,Gbese,1,audio_features,2023-09-06,1Qb4AOYjKD8w7BGSxVYuO7,0,2fZCPTAas21v7AF9pVytgj,3gZgGRvDn9tTUy8n7699pD,1Qb4AOYjKD8w7BGSxVYuO7,0.637,10,111.995,-6.849,0.0449,0.155,Cheers To Life.
